i,x,z,recall_naive,recall_naive_sc,recall_rerank
714,-210.115,87.191,1,1,1
715,-209.867,87.5742,1,1,1
716,-209.625,87.9866,1,1,1
717,-209.376,88.3795,1,1,1
718,-209.138,88.8322,1,1,1
719,-208.898,89.2746,1,1,1
720,-208.685,89.7861,1,1,1
721,-208.491,90.3245,1,1,1
722,-208.3,90.8602,1,1,1
723,-208.12,91.447,1,1,1
724,-207.934,92.0322,1,1,1
725,-207.774,92.6628,1,1,1
726,-207.637,93.318,1,1,1
727,-207.515,93.9738,1,1,1
728,-207.421,94.6719,1,1,1
729,-207.344,95.3776,1,1,1
730,-207.281,96.1262,1,1,1
731,-207.231,96.8998,1,1,1
732,-207.198,97.6773,1,1,1
733,-207.185,98.4791,1,1,1
734,-207.179,99.2891,1,1,1
735,-207.177,100.118,1,1,1
736,-207.184,100.967,1,1,1
737,-207.201,101.836,1,1,1
738,-207.236,102.732,1,1,1
739,-207.276,103.647,1,1,1
740,-207.319,104.57,1,1,1
741,-207.358,105.496,1,1,1
742,-207.386,106.427,1,1,1
743,-207.417,107.371,1,1,1
